	text	class	sample
11467	Ordnung	0	240
11468	sittlicher	0	240
11469	Eigenschaften	0	240
11470	,	0	240
11471	in	0	240
11472	der	0	240
11473	Ordnung	0	240
11474	der	0	240
11475	Tugenden	0	240
11476	und	0	240
11477	Laster	0	240
11478	der	0	240
11479	Zweifel	0	240
11480	seine	0	240
11481	Stelle	0	240
11482	hat	0	240
11483	Wolfram	0	240
11484	hilft	0	240
11485	dem	0	240
11486	Verständnis	0	240
11487	,	0	240
11488	indem	0	240
11489	er	0	240
11490	die	0	240
11491	Eigen	0	240
11492	art	0	240
11493	des	0	240
11494	Zweifels	0	240
11495	durch	0	240
11496	dnen	0	240
11497	Farbeneindruck	0	240
11498	verd	0	240
11499	eutlicht	0	240
11500	.	0	240
11501	In	0	240
11502	leuchtendem	0	240
11503	Wei	0	240
11504	ß	0	240
11505	s	0	240
11506	trahlt	0	240
11507	zu	0	240
11508	dessen	0	240
11509	Seele	0	240
11510	die	0	240
11511	Stetigkeit	0	240
11512	gehört	0	240
11513	(	0	240
11514	der	0	240
11515	mit	0	240
11516	stceten	0	240
11517	gedanhen	0	240
11518	)	0	240
11519	.	0	240
11520	(	0	240
11521	der	0	240
11522	mit	0	240
11523	stceten	0	240
11524	gedanhen	0	240
11525	)	0	240
11526	.	0	240
11527	In	0	240
11528	tiefem	0	240
11529	Schwarz	0	240
11530	dunkelt	0	240
11531	,	0	240
11532	wem	0	240
11533	die	0	240
11534	Unstetigkeit	0	240
11535	zugesellt	0	240
11536	ist	0	240
11537	.	0	240
11538	Elsterfarbig	0	240
11539	steht	0	240
11540	da	0	240
11541	,	0	240
11542	wen	0	240
11543	der	0	240
11544	zwivel	0	240
11545	schüttelt	0	240
11546	:	0	240
11547	im	0	240
11548	Zweifel	0	240
11549	sind	0	240
11550	die	0	240
11551	Tugend	0	240
11552	der	0	240
11553	Stetigkeit	0	240
11554	und	0	240
11555	das	0	240
11556	Laster	0	240
11557	der	0	240
11558	Unstetigkeit	0	240
11559	zu	0	240
11560	ungleichartigem	0	240
11561	Gespann	0	240
11562	verbunden	0	240
11563	.	0	240
11564	So	0	240
11565	sehn	0	240
11566	wir	0	240
11567	drei	0	240
11568	Urbilder	0	240
11569	des	0	240
11570	Menschen	0	240
11571	.	0	240
11572	Hier	0	240
11573	steht	0	240
11574	der	0	240
11575	Wei	0	240
11576	ß	0	240
11577	e	0	240
11578	:	0	240
11579	der	0	240
11580	Beharrliche	0	240
11581	,	0	240
11582	der	0	240
11583	Zielstrebige	0	240
11584	,	0	240
11585	der	0	240
11586	innerlich	0	240
11587	Zusammengefa	0	240
11588	ß	0	240
11589	te	0	240
11590	,	0	240
11591	der	0	240
11592	Unbeirrbare	0	240
11593	,	0	240
11594	der	0	240
11595	Unerschütterte	0	240
11596	.	0	240
11597	Dort	0	240
11598	steht	0	240
11599	der	0	240
11600	Schwarze	0	240
11601	:	0	240
11602	der	0	240
11603	Schwankende	0	240
11604	,	0	240
11605	der	0	240
11606	Haltlose	0	240
11607	,	0	240
11608	der	0	240
11609	Abirrende	0	240
11610	,	0	240
11611	der	0	240
11612	Feige	0	240
11613	,	0	240
11614	der	0	240
11615	Unehrliche	0	240
11616	.	0	240
11617	Und	0	240
11618	zwischen	0	240
11619	ihnen	0	240
11620	der	0	240
11621	Wei	0	240
11622	ß	0	240
11623	schwarze	0	240
11624	,	0	240
11625	der	0	240
11626	Mann	0	240
11627	des	0	240
11628	Elsterzustandes	0	240
11629	,	0	240
11630	der	0	240
11631	Gut	0	240
11632	-	0	240
11633	Böse	0	240
11634	,	0	240
11635	der	0	240
11636	Zweifler	0	240
11637	,	0	240
11638	bei	0	240
11639	dem	0	240
11640	der	0	240
11641	Zweifel	0	240
11642	noch	0	240
11643	nicht	0	240
11644	feste	0	240
11645	Gewohnheit	0	240
11646	,	0	240
11647	noch	0	240
11648	nicht	0	240
11649	Volllaster	0	240
11650	wurde	0	240
11651	:	0	240
11652	der	0	240
11653	Sichere	0	240
11654	gefa	0	240
11655	ß	0	240
11656	t	0	240
11657	von	0	240
11658	der	0	240
11659	Unsicherheit	0	240
11660	,	0	240
11661	der	0	240
11662	Starke	0	240
11663	geschüttelt	0	240
11664	von	0	240
11665	Verzweiflung	0	240
11666	,	0	240
11667	der	0	240
11668	Gläubige	0	240
11669	angenagt	0	240
11670	vom	0	240
11671	Unglauben	0	240
11672	,	0	240
11673	der	0	240
11674	Unverzagte	0	240
11675	beschattet	0	240
11676	von	0	240
11677	der	0	240
11678	Wolke	0	240
11679	lähmender	0	240
11680	Traurigkeit	0	240
11681	.	0	240
11682	Der	0	240
11683	Dichter	0	240
11684	spricht	0	240
11685	hier	0	240
11686	zu	0	240
11687	den	0	240
11688	Männern	0	240
11689	,	0	240
11690	er	0	240
11691	wendet	0	240
11692	sich	0	240
11693	drauf	0	240
11694	zu	0	240
11695	den	0	240
11696	Frauen	0	240
11697	.	0	240
11698	Die	0	240
11699	gute	0	240
11700	Frau	0	240
11701	verliert	0	240
11702	ihre	0	240
11703	Tugenden	0	240
11704	,	0	240
11705	wenn	0	240
11706	ihr	0	240
11707	nicht	0	240
11708	die	0	240
11709	Zurückhaltung	0	240
11710	,	0	240
11711	die	0	240
11712	Schamhaftigkeit	0	240
11713	folgt	0	240
11714	.	0	240
11715	Denn	0	240
11716	die	0	240
11717	|	0	240
11718	Scham	0	240
11719	ist	0	240
11720	das	0	240
11721	Verschlu	0	240
11722	ß	0	240
11723	stück	0	240
11724	aller	0	240
11725	Tugenden	0	240
11726	.	0	240
11727	Der	0	240
11728	Frau	0	240
11729	droht	0	240
11730	|	0	240
11731	mithin	0	240
11732	als	0	240
11733	Hauptlaster	0	240
11734	:	0	240
11735	die	0	240
11736	Hemmungslosigkeit	0	240
11737	,	0	240
11738	die	0	240
11739	ungezügelte	0	240
11740	^	0	240
11741	Preisgabe	0	240
11742	des	0	240
11743	Geistes	0	240
11744	und	0	240
11745	des	0	240
11746	Körpers	0	240
11747	.	0	240
11748	Wir	0	240
11749	erfahren	0	240
11750	so	0	240
11751	vor	0	240
11752	der	0	240
11753	Erzählung	0	240
11754	in	0	240
11755	der	0	240
11756	Form	0	240
11757	des	0	240
11758	Lehr	0	240
11759	-	0	240
11760	satzes	0	240
11761	:	0	240
11762	Höchste	0	240
11763	Männlichkeit	0	240
11764	verkörpert	0	240
11765	sich	0	240
11766	in	0	240
11767	dem	0	240
11768	Manne	0	240
11769	,	0	240
11770	der	0	240
11771	'	0	240
11772	-	0	240
11773	}	0	240
11774	tapfer	0	240
11775	,	0	240
11776	zielstrebig	0	240
11777	,	0	240
11778	steten	0	240
11779	Sinnes	0	240
11780	durchs	0	240
11781	Leben	0	240
11782	schreitet	0	240
11783	.	0	240
11784	Höchste	0	240
11785	I	0	240
11786	Weiblichkeit	0	240
11787	verkörpert	0	240
11788	sich	0	240
11789	in	0	240
11790	der	0	240
11791	Frau	0	240
11792	,	0	240
11793	die	0	240
11794	Sinn	0	240
11795	für	0	240
11796	Ma	0	240
11797	ß	0	240
11798	hat	0	240
11799	.	0	240
11800	j	0	240
11801	Was	0	240
11802	Wolfram	0	240
11803	durch	0	240
11804	knappen	0	240
11805	Vorspruch	0	240
11806	als	0	240
11807	Behauptung	0	240
11808	bringt	0	240
11809	(	0	240
11810	(	0	240
11811	in	0	240
11812	Sätzen	0	240
11813	,	0	240
11814	die	0	240
11815	viel	0	240
11816	zu	0	240
11817	spruchartig	0	240
11818	gebildet	0	240
11819	sind	0	240
11820	,	0	240
11821	um	0	240
11822	ruhiger	0	240
11823	,	0	240
11824	fortlaufender	0	240
11825	Erörterung	0	240
11826	dienen	0	240
11827	zu	0	240
11828	können	0	240
11829	)	0	240
11830	]	0	240
11831	,	0	240
11832	das	0	240
11833	will	0	240
11834	er	0	240
11835	/	0	240
11836	/	0	240
11837	durch	0	240
11838	die	0	240
11839	anschlie	0	240
11840	ß	0	240
11841	ende	0	240
11842	Erzählung	0	240
11843	eines	0	240
11844	beispielhaften	0	240
11845	Geschehns	0	240
11846	erläutern	0	240
11847	.	0	240
11848	Die	0	240
11849	Romangestalten	0	240
11850	sollen	0	240
11851	zeigen	0	240
11852	,	0	240
11853	in	0	240
11854	weicher	0	240
11855	Haltung	0	240
11856	man	0	240
11857	zu	0	240
11858	leben	0	240
11859	hat	0	240
11860	.	0	240
11861	Die	0	240
11862	Geschichte	0	240
11863	von	0	240
11864	den	0	240
11865	Fahrten	0	240
11866	Parzivals	0	240
11867	soll	0	240
11868	ethische	0	240
11869	Forderungen	0	240
11870	versinnlichen	0	240
11871	,	0	240
11872	als	0	240
11873	Beispielerzählung	0	240
11874	auf	0	240
11875	das	0	240
11876	Leben	0	240
11877	des	0	240
11878	Alltagsmenschen	0	240
11879	wirken	0	240
11880	.	0	240
11881	In	0	240
11882	ihr	0	240
11883	hebt	0	240
11884	(	0	240
11885	so	0	240
11886	hei	0	240
11887	ß	0	240
11888	t	0	240
11889	es	0	240
11890	)	0	240
11891	eine	0	240
11892	Geschich	0	240
11893	te	0	240
11894	an	0	240
11895	,	0	240
11896	die	0	240
11897	kündet	0	240
11898	von	0	240
11899	gro	0	240
11900	ß	0	240
11901	er	0	240
11902	Treue	0	240
11903	,	0	240
11904	von	0	240
11905	echter	0	240
11906	Weiblichkeit	0	240
11907	,	0	240
11908	von	0	240
11909	echter	0	240
11910	Männlichkeit	0	240
11911	,	0	240
11912	die	0	240
11913	sich	0	240
11914	trotz	0	240
11915	harten	0	240
11916	Wid	0	240
11917	erstan	0	240
11918	des	0	240
11919	nie	0	240
11920	bog	0	240
11921	:	0	240
11922	ein	0	240
11923	mcere	0	240
11924	wil	0	240
11925	i	0	240
11926	’	0	240
11927	u	0	240
11928	niuwen	0	240
11929	,	0	240
11930	daz	0	240
11931	seit	0	240
11932	von	0	240
11933	grdzen	0	240
11934	triuwen	0	240
11935	,	0	240
11936	wiplichez	0	240
11937	wibes	0	240
11938	reht	0	240
11939	und	0	240
11940	mannes	0	240
11941	manheit	0	240
11942	[	0	240
11943	also	0	240
11944	sieht	0	240
11945	,	0	240
11946	diu	0	240
11947	sich	0	240
11948	gein	0	240
11949	herte	0	240
11950	nie	0	240
11951	gebouc	0	240
11952	.	0	240
11953	Der	0	240
11954	Held	0	240
11955	bleibt	0	240
11956	noch	0	240
11957	fern	0	240
11958	.	0	240
11959	Nur	0	240
11960	von	0	240
11961	weitem	0	240
11962	grü	0	240
11963	ß	0	240
11964	t	0	240
11965	der	0	240
11966	Dichter	0	240
11967	den	0	240
11968	Tapferen	0	240
11969	,	0	240
11970	spät	0	240
11971	dann	0	240
11972	Weisen	0	240
11973	,	0	240
11974	ohne	0	240
11975	ihn	0	240
11976	zu	0	240
11977	nennen	0	240
11978	.	0	240
11979	Zunächst	0	240
11980	müssen	0	240
11981	wir	0	240
11982	mit	0	240
11983	dem	0	240
11984	Vater	0	240
11985	des	0	240
11986	Helden	0	240
11987	,	0	240
11988	dem	0	240
11989	rastlosen	0	240
11990	,	0	240
11991	ins	0	240
11992	Weite	0	240
11993	strebenden	0	240
11994	Gahm	0	240
11995	uret	0	240
11996	,	0	240
11997	durch	0	240
11998	die	0	240
11999	bunten	0	240
12000	gefährlichen	0	240
12001	Fluren	0	240
12002	der	0	240
12003	gesamtmittelalterlichen	0	240
12004	,	0	240
12005	also	0	240
12006	der	0	240
12007	um	0	240
12008	das	0	240
12009	Mittelmeer	0	240
12010	gelagerten	0	240
12011	Welt	0	240
12012	.	0	240
12013	Gahmuret	0	240
12014	entzieht	0	240
12015	sich	0	240
12016	gemächlichem	0	240
12017	Dasein	0	240
12018	.	0	240
12019	Er	0	240
12020	drängt	0	240
12021	in	0	240
12022	fernste	0	240
12023	Ferne	0	240
12024	,	0	240
12025	zum	0	240
12026	Kalifen	0	240
12027	von	0	240
12028	.	0	240
12029	Bagdad	0	240
12030	,	0	240
12031	einem	0	240
12032	Priesterkönig	0	240
12033	.	0	240
12034	Die	0	240
12035	Beweglichkeit	0	240
12036	und	0	240
12037	innere	0	240
12038	Unruhe	0	240
12039	der	0	240
12040	Kreuzzugsmenschen	0	240
12041	,	0	240
12042	der	0	240
12043	Sinn	0	240
12044	für	0	240
12045	Weiträumigke	0	240
12046	it	0	240
12047	,	0	240
12048	der	0	240
12049	zur	0	240
12050	Stauferzeit	0	240
12051	gehört	0	240
12052	,	0	240
12053	bekunden	0	240
12054	sich	0	240
12055	in	0	240
12056	solcher	0	240
12057	Erzählung	0	240
12058	.	0	240
12059	Gahmuret	0	240
12060	befreit	0	240
12061	die	0	240
12062	maurische	0	240
12063	Heidenkönigin	0	240
12064	JBelakane	0	240
12065	aus	0	240
12066	ärgster	0	240
12067	Bedrängnis	0	240
12068	.	0	240
12069	Die	0	240
12070	dunkle	0	240
12071	Heidin	0	240
12072	ist	0	240
12073	eine	0	240
12074	vorbildliche	0	240
12075	Frau	0	240
12076	.	0	240
12077	Gahmuret	0	240
12078	mu	0	240
12079	ß	0	240
12080	doch	0	240
12081	bald	0	240
12082	fort	0	240
12083	von	0	240
12084	ihr	0	240
12085	.	0	240
12086	Die	0	240
12087	Unrast	0	240
12088	kommt	0	240
12089	über	0	240
12090	ihn	0	240
12091	,	0	240
12092	die	0	240
12093	zum	0	240
12094	echten	0	240
12095	Ritter	0	240
12096	gehört	0	240
12097	:	0	240
12098	nur	0	240
12099	der	0	240
12100	Mindere	0	240
12101	liebt	0	240
12102	die	0	240
12103	erschlaffende	0	240
12104	Ruhe	0	240
12105	.	0	240
12106	Die	0	240
12107	dunkle	0	240
12108	Edeldame	0	240
12109	trauert	0	240
12110	keusch	0	240
12111	als	0	240
12112	Bild	0	240
12113	der	0	240
12114	treuen	0	240
12115	Witwe	0	240
12116	,	0	240
12117	der	0	240
12118	Turteltaube	0	240
12119	gleich	0	240
12120	auf	0	240
12121	dürrein	0	240
12122	Ast	0	240
12123	.	0	240
12124	Sie	0	240
12125	gebiert	0	240
12126	einen	0	240
12127	zweifarbigen	0	240
12128	Sohn	0	240
12129	,	0	240
12130	den	0	240
12131	Feirefiz	0	240
12132	.	0	240
12133	den	0	240
12134	Helden	0	240
12135	des	0	240
12136	Orients	0	240
12137	.	0	240
12138	Gahmuret	0	240
12139	,	0	240
12140	als	0	240
12141	Christ	0	240
12142	an	0	240
12143	die	0	240
12144	dunkle	0	240
12145	Heidin	0	240
12146	nicht	0	240
12147	gebunden	0	240
12148	,	0	240
12149	gewinnt	0	240
12150	im	0	240
12151	Abendland	0	240
12152	,	0	240
12153	in	0	240
12154	einem	0	240
12155	poetischen	0	240
12156	Abendland	0	240
12157	,	0	240
12158	durch	0	240
12159	Kampfspiel	0	240
12160	die	0	240
12161	Königin	0	240
12162	Herzelo	0	240
12163	y	0	240
12164	de	0	240
12165	,	0	240
12166	eine	0	240
12167	jungfräuliche	0	240
12168	Witwe	0	240
12169	,	0	240
12170	die	0	240
12171	Schwester	0	240
12172	des	0	240
12173	Gralskönigs	0	240
12174	Anfortas	0	240
12175	.	0	240
12176	Dem	0	240
12177	Unruhigen	0	240
12178	mu	0	240
12179	ß	0	240
12180	sie	0	240
12181	erlauben	0	240
12182	,	0	240
12183	da	0	240
12184	ß	0	240
12185	er	0	240
12186	beweglich	0	240
12187	bleiben	0	240
12188	darf	0	240
12189	.	0	240
12190	Denn	0	240
12191	in	0	240
12192	dieser	0	240
12193	Romanwelt	0	240
12194	^	0	240
12195	gibt	0	240
12196	es	0	240
12197	Tätigkeit	0	240
12198	nur	0	240
12199	als	0	240
12200	Rittertat	0	240
12201	und	0	240
12202	Ritterfahrt	0	240
12203	.	0	240
12204	Im	0	240
12205	Morgenland	0	240
12206	fällt	0	240
12207	Gahmuret	0	240
12208	,	0	240
12209	als	0	240
12210	er	0	240
12211	dem	0	240
12212	Kalifen	0	240
12213	von	0	240
12214	Bagdad	0	240
12215	hilft	0	240
12216	.	0	240
12217	Herzeloyde	0	240
12218	wird	0	240
12219	so	0	240
12220	eine	0	240
12221	zwei	0	240
12222	te	0	240
12223	Belakane	0	240
12224	.	0	240
12225	Auch	0	240
12226	sie	0	240
12227	gebiert	0	240
12228	einen	0	240
12229	Sohn	0	240
12230	,	0	240
12231	-	0	240
12232	Parziva	0	240
12233	l	0	240
12234	,	0	240
12235	der	0	240
12236	Held	0	240
12237	der	0	240
12238	Erzählung	0	240
12239	,	0	240
12240	ist	0	240
12241	da	0	240
12242	.	0	240
12243	Parzival	0	240
12244	,	0	240
12245	erwachsen	0	240
12246	der	0	240
12247	vorbildlichste	0	240
12248	Ritter	0	240
12249	des	0	240
12250	Abendlandes	0	240
12251	,	0	240
12252	und	0	240
12253	Feirefiz	0	240
12254	,	0	240
12255	der	0	240
12256	vorbildlichste	0	240
12257	Ritter	0	240
12258	des	0	240
12259	Morgenlandes	0	240
12260	,	0	240
12261	beide	0	240
12262	sind	0	240
12263	Söhne	0	240
12264	Gahmurets	0	240
12265	,	0	240
12266	der	0	240
12267	durch	0	240
12268	die	0	240
12269	ganze	0	240
12270	Welt	0	240
12271	(	0	240
12272	den	0	240
12273	Begriff	0	240
12274	im	0	240
12275	damaligen	0	240
12276	Sinne	0	240
12277	genommen	0	240
12278	)	0	240
12279	abenteuerte	0	240
12280	.	0	240
12281	Wolfram	0	240
12282	bedarf	0	240
12283	des	0	240
12284	weitesten	0	240
12285	Raumes	0	240
12286	.	0	240
12287	Der	0	240
12288	Di	0	240
12289	chter	0	240
12290	unterbricht	0	240
12291	die	0	240
12292	Erzählung	0	240
12293	,	0	240
12294	er	0	240
12295	e	0	240
12296	rscheint	0	240
12297	selbst	0	240
12298	.	0	240
12299	Er	0	240
12300	spricht	0	240
12301	halb	0	240
12302	ernst	0	240
12303	,	0	240
12304	halb	0	240
12305	launig	0	240
12306	gegen	0	240
12307	die	0	240
12308	ritterlichen	0	240
12309	Künstler	0	240
12310	,	0	240
12311	die	0	240
12312	sich	0	240
12313	dem	0	240
12314	Berufsrittertum	0	240
12315	entwöhnt	0	240
12316	haben	0	240
12317	,	0	240
12318	gegen	0	240
12319	die	0	240
12320	Nurkünstle	0	240
12321	r	0	240
12322	von	0	240
12323	der	0	240
12324	Ar	0	240
12325	t	0	240
12326	Reimar	0	240
12327	s	0	240
12328	vo	0	240
12329	n	0	240
12330	H	0	240
12331	agenau	0	240
12332	und	0	240
12333	Walthers	0	240
12334	von	0	240
12335	der	0	240
12336	Y	0	240
12337	ogel	0	240
12338	-	0	240
12339	weide	0	240
12340	.	0	240
12341	Waffendienst	0	240
12342	ist	0	240
12343	das	0	240
12344	Leben	0	240
12345	,	0	240
12346	zu	0	240
12347	dem	0	240
12348	er	0	240
12349	geboren	0	240
12350	ist	0	240
12351	.	0	240
12352	Die	0	240
12353	Edelfrau	0	240
12354	,	0	240
12355	die	0	240
12356	ihn	0	240
12357	als	0	240
12358	Minnesänger	0	240
12359	,	0	240
12360	als	0	240
12361	Dichter	0	240
12362	minnt	0	240
12363	,	0	240
12364	die	0	240
12365	nicht	0	240
12366	seinen	0	240
12367	männlichen	0	240
12368	Mut	0	240
12369	verlangt	0	240
12370	,	0	240
12371	ist	0	240
12372	ihm	0	240
12373	eine	0	240
12374	Närrin	0	240
12375	.	0	240
12376	Er	0	240
12377	lehnt	0	240
12378	f	0	240
12379	Künstlertat	0	240
12380	als	0	240
12381	vollwertige	0	240
12382	Rittertat	0	240
12383	ab	0	240
12384	.	0	240
12385	Er	0	240
12386	will	0	240
12387	,	0	240
12388	da	0	240
12389	ß	0	240
12390	der	0	240
12391	Ritter	0	240
12392	,	0	240
12393	»	0	240
12394	mithin	0	240
12395	der	0	240
12396	Mann	0	240
12397	der	0	240
12398	Tat	0	240
12399	über	0	240
12400	dem	0	240
12401	Sänger	0	240
12402	,	0	240
12403	mithin	0	240
12404	über	0	240
12405	dem	0	240
12406	Mann	0	240
12407	der	0	240
12408	Betrachtung	0	240
12409	steht	0	240
12410	.	0	240
12411	Man	0	240
12412	denkt	0	240
12413	an	0	240
12414	die	0	240
12415	Rangordnung	0	240
12416	,	0	240
12417	die	0	240
12418	zum	0	240
12419	griechischen	0	240
12420	Wettkampf	0	240
12421	gehört	0	240
12422	,	0	240
12423	der	0	240
12424	die	0	240
12425	Männer	0	240
12426	des	0	240
12427	Sports	0	240
12428	vor	0	240
12429	die	0	240
12430	Dichter	0	240
12431	stellt	0	240
12432	.	0	240
12433	Der	0	240
12434	wirkliche	0	240
12435	Ritter	0	240
12436	,	0	240
12437	also	0	240
12438	der	0	240
12439	Vollmensch	0	240
12440	,	0	240
12441	mu	0	240
12442	ß	0	240
12443	einen	0	240
12444	Körper	0	240
12445	haben	0	240
12446	.	0	240
12447	Zur	0	240
12448	Ritterwelt	0	240
12449	,	0	240
12450	wie	0	240
12451	sie	0	240
12452	in	0	240
12453	der	0	240
12454	hochmittelalterlichen	0	240
12455	Dichtkunst	0	240
12456	gewollt	0	240
12457	ist	0	240
12458	,	0	240
12459	gehört	0	240
12460	di	0	240
12461	e	0	240
12462	dnrc	0	240
12463	h	0	240
12464	seelte	0	240
12465	Sinnlichke	0	240
12466	it	0	240
12467	.	0	240
12468	I	0	240
12469	Die	0	240
12470	Ritterethik	0	240
12471	mit	0	240
12472	ihrer	0	240
12473	Forderung	0	240
12474	beherrschter	0	240
12475	Haltung	0	240
12476	ist	0	240
12477	stark	0	240
12478	durch	0	240
12479	ästhetische	0	240
12480	Werte	0	240
12481	bestimmt	0	240
12482	.	0	240
12483	Der	0	240
12484	Ritter	0	240
12485	hat	0	240
12486	nicht	0	240
12487	nur	0	240
12488	seine	0	240
12489	S	0	240
12490	eele	0	240
12491	,	0	240
12492	sondern	0	240
12493	auch	0	240
12494	seinen	0	240
12495	Körper	0	240
12496	Ina	0	240
12497	^	0	240
12498	'	0	240
12499	^	0	240
12500	eirWinnsclibW	0	240
12501	zu	0	240
12502	formen	0	240
12503	.	0	240
12504	Denn	0	240
12505	die	0	240
12506	ritterliche	0	240
12507	Seele	0	240
12508	benutzt	0	240
12509	den	0	240
12510	durch	0	240
12511	Tat	0	240
12512	bewegten	0	240
12513	Leib	0	240
12514	,	0	240
12515	um	0	240
12516	sich	0	240
12517	darzustellen	0	240
12518	.	0	240
12519	Herzeloydes	0	240
12520	Sein	0	240
12521	ist	0	240
12522	nichts	0	240
12523	als	0	240
12524	Treue	0	240
12525	.	0	240
12526	Die	0	240
12527	Trauernde	0	240
12528	geht	0	240
12529	in	0	240
12530	arme	0	240
12531	Einsamkeit	0	240
12532	.	0	240
12533	Den	0	240
12534	Knaben	0	240
12535	Parzival	0	240
12536	hält	0	240
12537	sie	0	240
12538	ängstlich	0	240
12539	ritterlichem	0	240
12540	Treiben	0	240
12541	fern	0	240
12542	,	0	240
12543	als	0	240
12544	ob	0	240
12545	man	0	240
12546	geborene	0	240
12547	Art	0	240
12548	von	0	240
12549	der	0	240
12550	naturgegebenen	0	240
12551	Richtung	0	240
12552	ihres	0	240
12553	Wachstums	0	240
12554	wegerziehen	0	240
12555	könnte	0	240
12556	.	0	240
12557	So	0	240
12558	wird	0	240
12559	Parzival	0	240
12560	als	0	240
12561	vaterlose	0	240
12562	Waise	0	240
12563	in	0	240
12564	de	0	240
12565	r	0	240
12566	Wildnis	0	240
12567	gro	0	240
12568	ß	0	240
12569	.	0	240
12570	Das	0	240
12571	ist	0	240
12572	echter	0	240
12573	Anfang	0	240
12574	einer	0	240
12575	Heldengeschichte	0	240
12576	.	0	240
12577	Die	0	240
12578	Sage	0	240
12579	und	0	240
12580	die	0	240
12581	sagenhafte	0	240
12582	Geschichte	0	240
12583	lä	0	240
12584	ß	0	240
12585	t	0	240
12586	den	0	240
12587	Helden	0	240
12588	gern	0	240
12589	in	0	240
12590	verdeckter	0	240
12591	Stellung	0	240
12592	,	0	240
12593	im	0	240
12594	Dunkel	0	240
12595	auf	0	240
12596	wachsen	0	240
12597	.	0	240
12598	Gahmuret	0	240
12599	mu	0	240
12600	ß	0	240
12601	gleichsam	0	240
12602	früh	0	240
12603	sterben	0	240
12604	,	0	240
12605	damit	0	240
12606	für	0	240
12607	Parzival	0	240
12608	eine	0	240
12609	echte	0	240
12610	Heldenjugend	0	240
12611	möglich	0	240
12612	wird	0	240
12613	.	0	240
12614	In	0	240
12615	zwei	0	240
12616	F	0	240
12617	rag	0	240
12618	e	0	240
12619	n	0	240
12620	wacht	0	240
12621	Pa	0	240
12622	rzivals	0	240
12623	Inneres	0	240
12624	auf	0	240
12625	:	0	240
12626	W	0	240
12627	as	0	240
12628	ist	0	240
12629	Gott	0	240
12630	?	0	240
12631	Wer	0	240
12632	gibt	0	240
12633	Ritterschaft	0	240
12634	?	0	240
12635	Was	0	240
12636	ist	0	240
12637	Gott	0	240
12638	?	0	240
12639	Aus	0	240
12640	Muttermunde	0	240
12641	kommt	0	240
12642	die	0	240
12643	Antwort	0	240
12644	.	0	240
12645	Zu	0	240
12646	Gott	0	240
12647	ge	0	240
12648	hört	0	240
12649	die	0	240
12650	lichte	0	240
12651	Farbe	0	240
12652	,	0	240
12653	sein	0	240
12654	Wesen	0	240
12655	is	0	240
12656	t	0	240
12657	Treue	0	240
12658	.	0	240
12659	Schwarz	0	240
12660	steht	0	240
12661	Gottes	0	240
12662	Gegenspieler	0	240
12663	,	0	240
12664	der	0	240
12665	Teufel	0	240
12666	,	0	240
12667	da	0	240
12668	,	0	240
12669	er	0	240
12670	gibt	0	240
12671	der	0	240
12672	Untreue	0	240
12673	Gestalt	0	240
12674	.	0	240
12675	Halt	0	240
12676	dich	0	240
12677	vom	0	240
12678	Teufel	0	240
12679	,	0	240
12680	dem	0	240
12681	Sinnbild	0	240
12682	der	0	240
12683	Untreue	0	240
12684	,	0	240
12685	fern	0	240
12686	und	0	240
12687	vom	0	240
12688	'	0	240
12689	Geschwank	0	240
12690	des	0	240
12691	Zweifels	0	240
12692	.	0	240
12693	Über	0	240
12694	dem	0	240
12695	Helden	0	240
12696	erklingt	0	240
12697	der	0	240
12698	Dr	0	240
12699	eikla	0	240
12700	ng	0	240
12701	:	0	240
12702	Treue	0	240
12703	—	0	240
12704	Zweifel	0	240
12705	—	0	240
12706	Untreu	0	240
12707	e	0	240
12708	,	0	240
12709	der	0	240
12710	in	0	240
12711	anderer	0	240
12712	Tonart	0	240
12713	den	0	240
12714	Dreiklang	0	240
12715	*	0	240
12716	des	0	240
12717	Vorspruches	0	240
12718	:	0	240
12719	Stetigkeit	0	240
12720	—	0	240
12721	Zweifel	0	240
12722	—	0	240
12723	Unstetigkeit	0	240
12724	wiederholt	0	240
12725	.	0	240
12726	J	0	240
12727	Wer	0	240
12728	gibt	0	240
12729	Ritterschaft	0	240
12730	?	0	240
12731	Aus	0	240
12732	Rittermunde	0	240
12733	kommt	0	240
12734	die	0	240
12735	Antwort	0	240
12736	:	0	240
12737	:	0	240
12738	das	0	240
12739	tuot	0	240
12740	der	0	240
12741	Jeünec	0	240
12742	Artus	0	240
12743	.	0	240
12744	Und	0	240
12745	aus	0	240
12746	diesem	0	240
12747	Satze	0	240
12748	dringt	0	240
12749	es	0	240
12750	an	0	240
12751	!	0	240
12752	Parzival	0	240
12753	heran	0	240
12754	:	0	240
12755	den	0	240
12756	höchsten	0	240
12757	Be	0	240
12758	ruf	0	240
12759	erfü	0	240
12760	llst	0	240
12761	du	0	240
12762	nicht	0	240
12763	im	0	240
12764	stillen	0	240
12765	sicheren	0	240
12766	Wald	0	240
12767	,	0	240
12768	sondern	0	240
12769	drau	0	240
12770	ß	0	240
12771	S	0	240
12772	in	0	240
12773	_	0	240
12774	der	0	240
12775	unruhigen	0	240
12776	,	0	240
12777	aventürenreichen	0	240
12778	Welt	0	240
12779	.	0	240
12780	^	0	240
12781	Sehnsucht	0	240
12782	nach	0	240
12783	unbekanntem	0	240
12784	fernem	0	240
