	text	class	sample
68089	Darrow	1	2901
68090	DC	1	2901
68091	and	1	2901
68092	Gastony	1	2901
68093	GJ	1	2901
68094	(	0	2901
68095	1983	0	2901
68096	)	0	2901
68097	Starch	0	2901
68098	gel	0	2901
68099	electrophoresis	0	2901
68100	of	0	2901
68101	ferns:	0	2901
68102	A	0	2901
68103	compilation	0	2901
68104	of	0	2901
68105	grinding	0	2901
68106	buffers,	0	2901
68107	gel	0	2901
68108	and	0	2901
68109	electrode	0	2901
68110	buffers	0	2901
68111	and	0	2901
68112	staining	0	2901
68113	schedules	0	2901
68114	.	0	2901
68115	Amer	0	2901
68116	Fern	0	2901
68117	J	0	2901
68118	,	0	2901
68119	73	0	2901
68120	9-27	0	2901
68121	.	0	2901
68122	Vgl.	0	2902
68123	beispielsweise	0	2902
68124	McLeod,	1	2902
68125	A.	1	2902
68126	I.	1	2902
68127	and	1	2902
68128	Hipel,	1	2902
68129	K.	1	2902
68130	W.	1	2902
68131	(	0	2902
68132	1978	0	2902
68133	)	0	2902
68134	Preservation	0	2902
68135	of	0	2902
68136	the	0	2902
68137	rescaled	0	2902
68138	adjusted	0	2902
68139	range	0	2902
68140	1:	0	2902
68141	A	0	2902
68142	reassessment	0	2902
68143	of	0	2902
68144	the	0	2902
68145	Hurst	0	2902
68146	phenomenon	0	2902
68147	.	0	2902
68148	Water	0	2902
68149	Resource	0	2902
68150	Research	0	2902
68151	14	0	2902
68152	,	0	2902
68153	491-508	0	2902
68154	.	0	2902
68155	dazu	0	2903
68156	H.	1	2903
68157	Barringer,	1	2903
68158	M.	1	2903
68159	Fisher,	1	2903
68160	G.	1	2903
68161	Gough	1	2903
68162	.	0	2903
68163	Fair	0	2903
68164	SMG	0	2903
68165	and	0	2903
68166	linear	0	2903
68167	time	0	2903
68168	model	0	2903
68169	checking	0	2903
68170	.	0	2903
68171	In	0	2903
68172	Proc.	0	2903
68173	Workshop	0	2903
68174	on	0	2903
68175	Automatic	0	2903
68176	Verification	0	2903
68177	Methods	0	2903
68178	for	0	2903
68179	Finite	0	2903
68180	State	0	2903
68181	Systems	0	2903
68182	,	0	2903
68183	Grenoble,	0	2903
68184	Frankreich	0	2903
68185	,	0	2903
68186	1989	0	2903
68187	.	0	2903
68188	Vgl.	0	2904
68189	beispielsweise	0	2904
68190	J.	1	2904
68191	Ousterhout,	1	2904
68192	Da	1	2904
68193	Costa,	1	2904
68194	H.	1	2904
68195	Harrison,	1	2904
68196	J	1	2904
68197	Kunze,	1	2904
68198	M.	1	2904
68199	Kupfer,	1	2904
68200	and	1	2904
68201	J.	1	2904
68202	Thompson	1	2904
68203	.	0	2904
68204	A	0	2904
68205	Trace-Driven	0	2904
68206	Analysis	0	2904
68207	of	0	2904
68208	the	0	2904
68209	Unix	0	2904
68210	4.2	0	2904
68211	BSD	0	2904
68212	File	0	2904
68213	System	0	2904
68214	.	0	2904
68215	In	0	2904
68216	Proceedings	0	2904
68217	of	0	2904
68218	the	0	2904
68219	10th	0	2904
68220	Symposium	0	2904
68221	on	0	2904
68222	Operating	0	2904
68223	Systems	0	2904
68224	Principles	0	2904
68225	,	0	2904
68226	pages	0	2904
68227	15--24	0	2904
68228	,	0	2904
68229	December	0	2904
68230	1985	0	2904
68231	.	0	2904
68232	Vgl	0	2905
68233	.	0	2905
68234	R.	1	2905
68235	Bajcsy	1	2905
68236	and	1	2905
68237	C.	1	2905
68238	Tsikos	1	2905
68239	.	0	2905
68240	Perception	0	2905
68241	via	0	2905
68242	manipulation	0	2905
68243	.	0	2905
68244	In	0	2905
68245	Proc.	0	2905
68246	of	0	2905
68247	the	0	2905
68248	Int.	0	2905
68249	Symp.	0	2905
68250	&amp;	0	2905
68251	Exposition	0	2905
68252	on	0	2905
68253	Robots	0	2905
68254	,	0	2905
68255	pages	0	2905
68256	237--244	0	2905
68257	,	0	2905
68258	Sydney,	0	2905
68259	Australia	0	2905
68260	,	0	2905
68261	November	0	2905
68262	6-10	0	2905
68263	1988	0	2905
68264	.	0	2905
68265	siehe	0	2906
68266	Vincent	1	2906
68267	RA,	1	2906
68268	Mitchell	1	2906
68269	AI	1	2906
68270	&amp;	1	2906
68271	Robertson	1	2906
68272	DI	1	2906
68273	(	0	2906
68274	1980	0	2906
68275	)	0	2906
68276	User	0	2906
68277	guide	0	2906
68278	to	0	2906
68279	TRANSYT	0	2906
68280	version	0	2906
68281	8	0	2906
68282	.	0	2906
68283	Transport	0	2906
68284	and	0	2906
68285	Road	0	2906
68286	Research	0	2906
68287	Laboratory	0	2906
68288	Report	0	2906
68289	:	0	2906
68290	LR	0	2906
68291	888.	0	2906
68292	Crowthorne:	0	2906
68293	TRL.	0	2906
68294	Newkome,	1	2907
68295	G.	1	2907
68296	R.;	1	2907
68297	Moorefield,	1	2907
68298	C.	1	2907
68299	N.;	1	2907
68300	Vögtle,	1	2907
68301	F.	1	2907
68302	Dendritic	0	2907
68303	Molecules,	0	2907
68304	Concepts,	0	2907
68305	Syntheses,	0	2907
68306	Perspectives	0	2907
68307	;	0	2907
68308	VCH	0	2907
68309	:	0	2907
68310	Weinheim	0	2907
68311	,	0	2907
68312	1996	0	2907
68313	.	0	2907
68314	T.	1	2908
68315	Klemenschits,	1	2908
68316	&amp;	1	2908
68317	E.	1	2908
68318	Bonek	1	2908
68319	,	0	2908
68320	""""	0	2908
68321	Radio	0	2908
68322	Coverage	0	2908
68323	of	0	2908
68324	Road	0	2908
68325	Tunnels	0	2908
68326	at	0	2908
68327	900	0	2908
68328	and	0	2908
68329	1800	0	2908
68330	MHz	0	2908
68331	by	0	2908
68332	Discrete	0	2908
68333	Antennas	0	2908
68334	","""	0	2908
68335	The	0	2908
68336	5th	0	2908
68337	Annual	0	2908
68338	IEEE	0	2908
68339	International	0	2908
68340	Symposium	0	2908
68341	on	0	2908
68342	Personal,	0	2908
68343	Indoor	0	2908
68344	and	0	2908
68345	Mobile	0	2908
68346	Radio	0	2908
68347	Communications	0	2908
68348	,	0	2908
68349	pp.	0	2908
68350	411-415	0	2908
68351	,	0	2908
68352	September,	0	2908
68353	1994	0	2908
68354	.	0	2908
68355	dazu	0	2909
68356	auch	0	2909
68357	Steven	1	2909
68358	B.	1	2909
68359	Wampler	1	2909
68360	,	0	2909
68361	""""	0	2909
68362	The	0	2909
68363	Control	0	2909
68364	Mechanisms	0	2909
68365	for	0	2909
68366	Generators	0	2909
68367	in	0	2909
68368	Icon	0	2909
68369	""","	0	2909
68370	University	0	2909
68371	of	0	2909
68372	Arizona	0	2909
68373	Department	0	2909
68374	of	0	2909
68375	Computer	0	2909
68376	Science	0	2909
68377	TR	0	2909
68378	81-18	0	2909
68379	,	0	2909
68380	December	0	2909
68381	1981	0	2909
68382	.	0	2909
68383	Vgl	0	2910
68384	.	0	2910
68385	dazu	0	2910
68386	Bonchev,	0	2910
68387	D.,	0	2910
68388	&amp;	0	2910
68389	Rouvray,	0	2910
68390	D.	0	2910
68391	H.	0	2910
68392	(Eds.).	0	2910
68393	(	0	2910
68394	1990	0	2910
68395	).	0	2910
68396	Chemical	0	2910
68397	Graph	0	2910
68398	Theory:	0	2910
68399	Introduction	0	2910
68400	and	0	2910
68401	Fundamentals	0	2910
68402	,	0	2910
68403	vol.	0	2910
68404	1	0	2910
68405	of	0	2910
68406	Mathematical	0	2910
68407	Chemistry	0	2910
68408	Series	0	2910
68409	.	0	2910
68410	London,	0	2910
68411	UK	0	2910
68412	:	0	2910
68413	Gordon	0	2910
68414	and	0	2910
68415	Breach	0	2910
68416	Science	0	2910
68417	Publishers	0	2910
68418	.	0	2910
68419	dazu	0	2911
68420	David	1	2911
68421	Mosberger	1	2911
68422	and	1	2911
68423	Larry	1	2911
68424	L.	1	2911
68425	Peterson	1	2911
68426	.	0	2911
68427	Making	0	2911
68428	paths	0	2911
68429	explicit	0	2911
68430	in	0	2911
68431	the	0	2911
68432	Scout	0	2911
68433	operating	0	2911
68434	system	0	2911
68435	.	0	2911
68436	In	0	2911
68437	Symposium	0	2911
68438	on	0	2911
68439	Operating	0	2911
68440	Systems	0	2911
68441	Design	0	2911
68442	and	0	2911
68443	Implementation	0	2911
68444	,	0	2911
68445	volume	0	2911
68446	30	0	2911
68447	,	0	2911
68448	pages	0	2911
68449	153–167	0	2911
68450	.	0	2911
68451	ACM	0	2911
68452	,	0	2911
68453	1996	0	2911
68454	.	0	2911
68455	)	0	2912
68456	S.	1	2912
68457	Seneff	1	2912
68458	and	1	2912
68459	J.	1	2912
68460	Polifroni	1	2912
68461	.	0	2912
68462	A	0	2912
68463	new	0	2912
68464	restaurant	0	2912
68465	guide	0	2912
68466	conversational	0	2912
68467	system:	0	2912
68468	Issues	0	2912
68469	in	0	2912
68470	rapid	0	2912
68471	prototyping	0	2912
68472	for	0	2912
68473	specialized	0	2912
68474	domains	0	2912
68475	.	0	2912
68476	In	0	2912
68477	Proc.	0	2912
68478	ICSLP	0	2912
68479	,	0	2912
68480	pages	0	2912
68481	665--668	0	2912
68482	,	0	2912
68483	1996	0	2912
68484	.	0	2912
68485	siehe	0	2913
68486	A.	1	2913
68487	B.	1	2913
68488	Benitez,	1	2913
68489	H.	1	2913
68490	Rising,	1	2913
68491	C.	1	2913
68492	Jrgensen,	1	2913
68493	R.	1	2913
68494	Leonardi,	1	2913
68495	A.	1	2913
68496	Bugatti,	1	2913
68497	K.	1	2913
68498	Hasida,	1	2913
68499	R.	1	2913
68500	Mehrotra,	1	2913
68501	A.	1	2913
68502	Murat	1	2913
68503	Tekalp,	1	2913
68504	A.	1	2913
68505	Ekin,	1	2913
68506	T.	1	2913
68507	Walker	1	2913
68508	,	0	2913
68509	“	0	2913
68510	Semantics	0	2913
68511	of	0	2913
68512	Multimedia	0	2913
68513	in	0	2913
68514	MPEG7	0	2913
68515	”,	0	2913
68516	Proceedings	0	2913
68517	of	0	2913
68518	IEEE	0	2913
68519	2002	0	2913
68520	Conference	0	2913
68521	on	0	2913
68522	Image	0	2913
68523	Processing	0	2913
68524	(ICIP-2002),	0	2913
68525	Rochester,	0	2913
68526	New	0	2913
68527	York,	0	2913
68528	USA	0	2913
68529	,	0	2913
68530	Sep	0	2913
68531	22-25,	0	2913
68532	2002	0	2913
68533	.	0	2913
68534	Die	0	2914
68535	Arbeit	0	2914
68536	von	0	2914
68537	C.	1	2914
68538	Röder	1	2914
68539	,	0	2914
68540	“	0	2914
68541	Load	0	2914
68542	Management	0	2914
68543	Techniques	0	2914
68544	in	0	2914
68545	Distributed	0	2914
68546	Heterogeneous	0	2914
68547	Systems	0	2914
68548	,”	0	2914
68549	Ph.D.	0	2914
68550	dissertation	0	2914
68551	,	0	2914
68552	Technische	0	2914
68553	Universität	0	2914
68554	München	0	2914
68555	,	0	2914
68556	1998	0	2914
68557	.	0	2914
68558	Vgl	0	2915
68559	.	0	2915
68560	M.	1	2915
68561	M.	1	2915
68562	Sondhi	1	2915
68563	and	1	2915
68564	J.	1	2915
68565	Schroeter	1	2915
68566	.	0	2915
68567	""""	0	2915
68568	A	0	2915
68569	hybrid	0	2915
68570	time-frequency	0	2915
68571	domain	0	2915
68572	articulatory	0	2915
68573	speech	0	2915
68574	synthesizer	0	2915
68575	"""."	0	2915
68576	IEEE	0	2915
68577	Transactions	0	2915
68578	on	0	2915
68579	Acoustics,	0	2915
68580	Speech	0	2915
68581	and	0	2915
68582	Signal	0	2915
68583	Processing	0	2915
68584	,	0	2915
68585	35	0	2915
68586	(	0	2915
68587	7	0	2915
68588	):	0	2915
68589	955--967	0	2915
68590	,	0	2915
68591	July	0	2915
68592	1987	0	2915
68593	.	0	2915
68594	zu	0	2916
68595	<place_holder>	0	2916
68596	:	0	2916
68597	W.	1	2916
68598	Lehner,	1	2916
68599	J.	1	2916
68600	Albretch,	1	2916
68601	and	1	2916
68602	H.	1	2916
68603	Wedkind	1	2916
68604	.	0	2916
68605	Normal	0	2916
68606	forms	0	2916
68607	for	0	2916
68608	multidimensional	0	2916
68609	databases	0	2916
68610	.	0	2916
68611	In	0	2916
68612	Technical	0	2916
68613	Report	0	2916
68614	,	0	2916
68615	University	0	2916
68616	of	0	2916
68617	Erlangen-Nuremberg	0	2916
68618	,	0	2916
68619	Germany	0	2916
68620	,	0	2916
68621	1998	0	2916
68622	.	0	2916
68623	Vgl	0	2917
68624	.	0	2917
68625	Garey,	1	2917
68626	M.R.,	1	2917
68627	Johnson,	1	2917
68628	D.S.	1	2917
68629	:	0	2917
68630	Computers	0	2917
68631	and	0	2917
68632	intractability:	0	2917
68633	a	0	2917
68634	guide	0	2917
68635	to	0	2917
68636	the	0	2917
68637	theory	0	2917
68638	of	0	2917
68639	NP-completeness	0	2917
68640	.	0	2917
68641	W.H.	0	2917
68642	Freeman	0	2917
68643	(	0	2917
68644	1979	0	2917
68645	)	0	2917
68646	Vgl	0	2918
68647	.	0	2918
68648	P.W.	1	2918
68649	Hammer,	1	2918
68650	N.	1	2918
68651	Platt,	1	2918
68652	S.M.	1	2918
68653	Hammel,	1	2918
68654	J.F.	1	2918
68655	Heagy	1	2918
68656	and	1	2918
68657	B.D.	1	2918
68658	Lee	1	2918
68659	.	0	2918
68660	Experimental	0	2918
68661	observation	0	2918
68662	of	0	2918
68663	on-off	0	2918
68664	intermittency	0	2918
68665	.	0	2918
68666	Phys.	0	2918
68667	Rev.	0	2918
68668	Lett.	0	2918
68669	73	0	2918
68670	:	0	2918
68671	1095--1098	0	2918
68672	,	0	2918
68673	1994	0	2918
68674	.	0	2918
68675	Vgl	0	2919
68676	.	0	2919
68677	Dewitte-Orr	1	2919
68678	SJ,	1	2919
68679	Zorzitto	1	2919
68680	JR,	1	2919
68681	Sutton	1	2919
68682	LP,	1	2919
68683	Bols	1	2919
68684	NC.	1	2919
68685	(	0	2919
68686	2005	0	2919
68687	)	0	2919
68688	Preferential	0	2919
68689	induction	0	2919
68690	of	0	2919
68691	apoptosis	0	2919
68692	in	0	2919
68693	the	0	2919
68694	rainbow	0	2919
68695	trout	0	2919
68696	macrophage	0	2919
68697	cell	0	2919
68698	line,	0	2919
68699	RTS11,	0	2919
68700	by	0	2919
68701	actinomycin	0	2919
68702	D,	0	2919
68703	cycloheximide	0	2919
68704	and	0	2919
68705	double	0	2919
68706	stranded	0	2919
68707	RNA	0	2919
68708	.	0	2919
68709	Fish	0	2919
68710	Shellfish	0	2919
68711	Immunol.	0	2919
68712	18	0	2919
68713	(	0	2919
68714	4	0	2919
68715	):	0	2919
68716	279-95	0	2919
68717	.	0	2919
68718	Die	0	2920
68719	Arbeit	0	2920
68720	von	0	2920
68721	Cichocki,	1	2920
68722	A.,	1	2920
68723	Zhang,	1	2920
68724	L.,	1	2920
68725	Amari,	1	2920
68726	S.-I.	1	2920
68727	Semi-blind	0	2920
68728	and	0	2920
68729	state-space	0	2920
68730	approaches	0	2920
68731	to	0	2920
68732	nonlinear	0	2920
68733	dynamic	0	2920
68734	independent	0	2920
68735	component	0	2920
68736	analysis	0	2920
68737	,	0	2920
68738	In:	0	2920
68739	Proc.	0	2920
68740	of	0	2920
68741	Int.	0	2920
68742	Symposium	0	2920
68743	on	0	2920
68744	Nonlinear	0	2920
68745	Theory	0	2920
68746	and	0	2920
68747	its	0	2920
68748	Application	0	2920
68749	,	0	2920
68750	Crans-Montana,	0	2920
68751	Switzerland	0	2920
68752	,	0	2920
68753	1998	0	2920
68754	,	0	2920
68755	pp.	0	2920
68756	291-294	0	2920
68757	.	0	2920
68758	A.	1	2921
68759	Borel	1	2921
68760	,	0	2921
68761	Linear	0	2921
68762	algebraic	0	2921
68763	groups	0	2921
68764	,	0	2921
68765	Springer	0	2921
68766	,	0	2921
68767	1991	0	2921
68768	.	0	2921
68769	Vgl	0	2922
68770	.	0	2922
68771	dazu	0	2922
68772	D.	1	2922
68773	Dussart,	1	2922
68774	J.	1	2922
68775	Hughes,	1	2922
68776	and	1	2922
68777	P.	1	2922
68778	Thiemann	1	2922
68779	.	0	2922
68780	Type	0	2922
68781	specialisation	0	2922
68782	for	0	2922
68783	imperative	0	2922
68784	languages	0	2922
68785	.	0	2922
68786	In	0	2922
68787	Proceedings	0	2922
68788	of	0	2922
68789	ICFP'97	0	2922
68790	,	0	2922
68791	pages	0	2922
68792	204--216	0	2922
68793	.	0	2922
68794	ACM	0	2922
68795	Press	0	2922
68796	,	0	2922
68797	1997	0	2922
68798	.	0	2922
68799	Vgl	0	2923
68800	.	0	2923
68801	Lashon	1	2923
68802	Booker	1	2923
68803	.	0	2923
68804	Improving	0	2923
68805	Search	0	2923
68806	in	0	2923
68807	Genetic	0	2923
68808	Algorithms	0	2923
68809	.	0	2923
68810	In	0	2923
68811	Lawrence	0	2923
68812	Davis	0	2923
68813	,	0	2923
68814	editor,	0	2923
68815	Genetic	0	2923
68816	Algorithms	0	2923
68817	and	0	2923
68818	Simulated	0	2923
68819	Annealing	0	2923
68820	.	0	2923
68821	Pitman	0	2923
68822	(	0	2923
68823	London	0	2923
68824	),	0	2923
68825	1987	0	2923
68826	.	0	2923
68827	)	0	2924
68828	Evans,	1	2924
68829	F.,	1	2924
68830	Skiena,	1	2924
68831	S.,	1	2924
68832	and	1	2924
68833	Varshney,	1	2924
68834	A.	1	2924
68835	Optimizing	0	2924
68836	triangle	0	2924
68837	strips	0	2924
68838	for	0	2924
68839	fast	0	2924
68840	rendering	0	2924
68841	.	0	2924
68842	In	0	2924
68843	Visualization	0	2924
68844	’96	0	2924
68845	Proceedings	0	2924
68846	(	0	2924
68847	1996	0	2924
68848	),	0	2924
68849	IEEE	0	2924
68850	,	0	2924
68851	pp.	0	2924
68852	319–326	0	2924
68853	.	0	2924
68854	zu	0	2925
68855	<place_holder>	0	2925
68856	:	0	2925
68857	M.	1	2925
68858	Rhodes	1	2925
68859	,	0	2925
68860	“	0	2925
68861	Computer	0	2925
68862	graphics	0	2925
68863	and	0	2925
68864	medicine:	0	2925
68865	a	0	2925
68866	complex	0	2925
68867	partnership	0	2925
68868	”,	0	2925
68869	IEEE	0	2925
68870	Computer	0	2925
68871	Graphics	0	2925
68872	and	0	2925
68873	Applications	0	2925
68874	,	0	2925
68875	17	0	2925
68876	(	0	2925
68877	1	0	2925
68878	),	0	2925
68879	pp.	0	2925
68880	22–	0	2925
68881	28	0	2925
68882	,	0	2925
68883	1997	0	2925
68884	.	0	2925
68885	Vgl.	0	2926
68886	beispielsweise	0	2926
68887	Baumberg	1	2926
68888	A.	1	2926
68889	M.	1	2926
68890	&amp;	1	2926
68891	Hogg	1	2926
68892	D.	1	2926
68893	C.	1	2926
68894	[	0	2926
68895	1994	0	2926
68896	].	0	2926
68897	An	0	2926
68898	efficient	0	2926
68899	method	0	2926
68900	for	0	2926
68901	contour	0	2926
68902	tracking	0	2926
68903	using	0	2926
68904	active	0	2926
68905	shape	0	2926
68906	models	0	2926
68907	.	0	2926
68908	University	0	2926
68909	of	0	2926
68910	Leeds	0	2926
68911	School	0	2926
68912	of	0	2926
68913	Computer	0	2926
68914	Studies	0	2926
68915	Research	0	2926
68916	Report	0	2926
68917	Series	0	2926
68918	,	0	2926
68919	Report	0	2926
68920	94.11	0	2926
68921	.	0	2926
68922	Die	0	2927
68923	Arbeit	0	2927
68924	von	0	2927
68925	Gelman,	1	2927
68926	A.,	1	2927
68927	and	1	2927
68928	Rubin,	1	2927
68929	D.	1	2927
68930	B.	1	2927
68931	(	0	2927
68932	1992b	0	2927
68933	).	0	2927
68934	Inference	0	2927
68935	from	0	2927
68936	iterative	0	2927
68937	simulation	0	2927
68938	using	0	2927
68939	multiple	0	2927
68940	sequences	0	2927
68941	(with	0	2927
68942	discussion)	0	2927
68943	.	0	2927
68944	Statistical	0	2927
68945	Science	0	2927
68946	7	0	2927
68947	,	0	2927
68948	457--511	0	2927
68949	.	0	2927
68950	)	0	2928
68951	John	1	2928
68952	G.	1	2928
68953	Cleary,	1	2928
68954	W.	1	2928
68955	J.	1	2928
68956	Teahan,	1	2928
68957	and	1	2928
68958	Ian	1	2928
68959	H.	1	2928
68960	Witten	1	2928
68961	,	0	2928
68962	Unbounded	0	2928
68963	length	0	2928
68964	contexts	0	2928
68965	for	0	2928
68966	PPM	0	2928
68967	,	0	2928
68968	Proceedings	0	2928
68969	of	0	2928
68970	the	0	2928
68971	IEEE	0	2928
68972	Data	0	2928
68973	Compression	0	2928
68974	Conference	0	2928
68975	,	0	2928
68976	March	0	2928
68977	1995	0	2928
68978	,	0	2928
68979	pp.	0	2928
68980	52--61	0	2928
68981	.	0	2928
68982	)	0	2929
68983	Isacson	1	2929
68984	G.,	1	2929
68985	Nilsson	1	2929
68986	J.-E.	1	2929
68987	""""	0	2929
68988	An	0	2929
68989	Experimental	0	2929
68990	Comparison	0	2929
68991	of	0	2929
68992	First-	0	2929
68993	and	0	2929
68994	Second-	0	2929
68995	Price	0	2929
68996	Auctions	0	2929
68997	-	0	2929
68998	The	0	2929
68999	Case	0	2929
69000	of	0	2929
69001	Track	0	2929
69002	Capacity	0	2929
69003	Allocation	0	2929
69004	"""."	0	2929
69005	In	0	2929
69006	Fifth	0	2929
69007	International	0	2929
69008	Conference	0	2929
69009	on	0	2929
69010	Competition	0	2929
69011	and	0	2929
69012	Ownership	0	2929
69013	in	0	2929
69014	Land	0	2929
69015	Passenger	0	2929
69016	Transport	0	2929
69017	,	0	2929
69018	Leeds,	0	2929
69019	England	0	2929
69020	,	0	2929
69021	maj	0	2929
69022	1997	0	2929
69023	.	0	2929
69024	Susan	1	2930
69025	Montgomery	1	2930
69026	.	0	2930
69027	Hopf	0	2930
69028	Algebras	0	2930
69029	and	0	2930
69030	Their	0	2930
69031	Actions	0	2930
69032	on	0	2930
69033	Rings	0	2930
69034	,	0	2930
69035	volume	0	2930
69036	82	0	2930
69037	of	0	2930
69038	CBMS	0	2930
69039	Regional	0	2930
69040	Conference	0	2930
69041	Series	0	2930
69042	in	0	2930
69043	Mathematics	0	2930
69044	.	0	2930
69045	American	0	2930
69046	Mathematical	0	2930
69047	Society	0	2930
69048	,	0	2930
69049	1993	0	2930
69050	.	0	2930
69051	Vgl	0	2931
69052	.	0	2931
69053	Gil-Alana,	1	2931
69054	L.A.	1	2931
69055	and	1	2931
69056	Robinson,	1	2931
69057	P.M.	1	2931
69058	(	0	2931
69059	1997	0	2931
69060	),	0	2931
69061	Testing	0	2931
69062	of	0	2931
69063	unit	0	2931
69064	root	0	2931
69065	and	0	2931
69066	other	0	2931
69067	nonstationary	0	2931
69068	hypotheses	0	2931
69069	in	0	2931
69070	macroeconomic	0	2931
69071	time	0	2931
69072	series	0	2931
69073	,	0	2931
69074	Journal	0	2931
69075	of	0	2931
69076	Econometrics	0	2931
69077	,	0	2931
69078	80	0	2931
69079	,	0	2931
69080	241-268	0	2931
69081	.	0	2931
69082	Vgl	0	2932
69083	.	0	2932
69084	A.	1	2932
69085	Heinemann,	1	2932
69086	T.	1	2932
69087	Straub	1	2932
69088	:	0	2932
69089	An	0	2932
69090	Anonymous	0	2932
69091	Bonus	0	2932
69092	Point	0	2932
69093	System	0	2932
69094	For	0	2932
69095	Mobile	0	2932
69096	Commerce	0	2932
69097	Based	0	2932
69098	On	0	2932
69099	Word-Of-Mouth	0	2932
69100	Recommendation	0	2932
69101	.	0	2932
69102	In:	0	2932
69103	Proc.	0	2932
69104	19	0	2932
69105	th	0	2932
69106	ACM	0	2932
69107	Symp.	0	2932
69108	Applied	0	2932
69109	Computing	0	2932
69110	,	0	2932
69111	Nicosia,	0	2932
69112	Cyprus	0	2932
69113	.	0	2932
69114	pp.	0	2932
69115	766-773	0	2932
69116	,	0	2932
69117	ACM	0	2932
69118	Press	0	2932
69119	,	0	2932
69120	NY	0	2932
69121	,	0	2932
69122	2004	0	2932
69123	.	0	2932
69124	zu	0	2933
69125	<place_holder>	0	2933
69126	vgl	0	2933
69127	.	0	2933
69128	Koubias,	1	2933
69129	S.	1	2933
69130	A.	1	2933
69131	and	1	2933
69132	Papadopoulos,	1	2933
69133	G.	1	2933
69134	D.	1	2933
69135	,	0	2933
69136	1995	0	2933
69137	,	0	2933
69138	""""	0	2933
69139	Modern	0	2933
69140	Fieldbus	0	2933
69141	Communication	0	2933
69142	Architectures	0	2933
69143	for	0	2933
69144	Real-Time	0	2933
69145	Industrial	0	2933
69146	Applications	0	2933
69147	","""	0	2933
69148	Computers	0	2933
69149	in	0	2933
69150	Industry	0	2933
69151	,	0	2933
69152	Vol.	0	2933
69153	26	0	2933
69154	,	0	2933
69155	No.	0	2933
69156	3	0	2933
69157	,	0	2933
69158	pp.	0	2933
69159	243-252	0	2933
69160	.	0	2933
69161	Vgl.	0	2934
69162	beispielsweise	0	2934
69163	H.	1	2934
69164	Balakrishnan,	1	2934
69165	H.S.	1	2934
69166	Rahul,	1	2934
69167	S.	1	2934
69168	Seshan	1	2934
69169	.	0	2934
69170	An	0	2934
69171	Integrated	0	2934
69172	Congestion	0	2934
69173	Management	0	2934
69174	Architecture	0	2934
69175	for	0	2934
69176	Internet	0	2934
69177	Hosts	0	2934
69178	.	0	2934
69179	ACM	0	2934
69180	SIGCOMM’99	0	2934
69181	,	0	2934
69182	1999	0	2934
69183	.	0	2934
69184	siehe	0	2935
69185	Short,	1	2935
69186	J.,	1	2935
69187	Williams,	1	2935
69188	E.,	1	2935
69189	&amp;	1	2935
69190	Christie,	1	2935
69191	B.	1	2935
69192	(	0	2935
69193	1976	0	2935
69194	).	0	2935
69195	The	0	2935
69196	social	0	2935
69197	psychology	0	2935
69198	of	0	2935
69199	telecommunications	0	2935
69200	.	0	2935
69201	London	0	2935
69202	:	0	2935
69203	Wiley	0	2935
69204	.	0	2935
69205	beispielsweise	0	2936
69206	auch	0	2936
69207	M.L.	1	2936
69208	Wu	1	2936
69209	and	1	2936
69210	T.Y.	1	2936
69211	Wang	1	2936
69212	,	0	2936
69213	""""	0	2936
69214	Access	0	2936
69215	control	0	2936
69216	with	0	2936
69217	single-key-lock	0	2936
69218	with	0	2936
69219	single-key-lock	0	2936
69220	""","	0	2936
69221	IEEE	0	2936
69222	trans.	0	2936
69223	Software	0	2936
69224	Eng.	0	2936
69225	Vol	0	2936
69226	SE-	0	2936
69227	10	0	2936
69228	,	0	2936
69229	No	0	2936
69230	2	0	2936
69231	,	0	2936
69232	pp	0	2936
69233	185-191	0	2936
69234	,	0	2936
69235	March	0	2936
69236	1984	0	2936
69237	.	0	2936
69238	Vgl	0	2937
69239	.	0	2937
69240	Hestenes,	1	2937
69241	D.	1	2937
69242	(	0	2937
69243	1998	0	2937
69244	).	0	2937
69245	Modulatory	0	2937
69246	mechanisms	0	2937
69247	in	0	2937
69248	mental	0	2937
69249	disorders	0	2937
69250	.	0	2937
69251	In	0	2937
69252	D.	0	2937
69253	J.	0	2937
69254	Stein	0	2937
69255	&amp;	0	2937
69256	J.	0	2937
69257	Ludik	0	2937
69258	,	0	2937
69259	Neural	0	2937
69260	networks	0	2937
69261	and	0	2937
69262	psychopathology	0	2937
69263	(pp.	0	2937
69264	132–164	0	2937
69265	).	0	2937
69266	New	0	2937
69267	York	0	2937
69268	:	0	2937
69269	Cambridge	0	2937
69270	University	0	2937
69271	Press	0	2937
69272	.	0	2937
69273	Vgl.	0	2938
69274	beispielsweise	0	2938
69275	HEMPEL,	1	2938
69276	CG;	1	2938
69277	OPPENHEIM,	1	2938
69278	P.	1	2938
69279	Studies	0	2938
69280	in	0	2938
69281	the	0	2938
69282	Logic	0	2938
69283	of	0	2938
69284	Explanation	0	2938
69285	.	0	2938
69286	Philosophy	0	2938
69287	of	0	2938
69288	Science	0	2938
69289	,	0	2938
69290	1948	0	2938
69291	,	0	2938
69292	15	0	2938
69293	,	0	2938
69294	135-175	0	2938
69295	.	0	2938
69296	)	0	2939
69297	Gail	1	2939
69298	MH,	1	2939
69299	Brinton	1	2939
69300	LA,	1	2939
